0,Black Panther
1,son
2,father
3,son
4,father
5,son
6,father
7,father
8,father
9,father
10,father
11,son
12,father
13,son
14,njobu
15,james
16,njobu
17,james
18,njobu
19,james
20,njobu
21,doramilaje
22,njobu
23,doramilaje
24,njobu
25,T'Chaka
26,njobu
27,T'Chaka
28,njobu
29,T'Chaka
30,T'Chaka
31,T'Chaka
32,njobu
33,T'Chaka
34,njobu
35,T'Chaka
36,james
37,njobu
38,njobu
39,james
40,njobu
41,T'Chaka
42,T'Chaka
43,Okoye
44,Black Panther
45,Okoye
46,Black Panther
47,militantleader
48,militantleader
49,militantleader
50,Nakia
51,Black Panther
52,Okoye
53,Nakia
54,Black Panther
55,Black Panther
56,Nakia
57,Okoye
58,Okoye
59,Black Panther
60,Nakia
61,ramonda
62,Okoye
63,ayo
64,Okoye
65,Black Panther
66,Black Panther
67,Black Panther
68,Black Panther
69,Black Panther
70,ramonda
71,Black Panther
72,ramonda
73,museumdirector
74,Killmonger
75,museumdirector
76,Killmonger
77,Killmonger
78,museumdirector
79,Killmonger
80,museumdirector
81,Killmonger
82,museumdirector
83,Killmonger
84,Killmonger
85,museumdirector
86,Killmonger
87,museumdirector
88,Killmonger
89,securityguard
90,Killmonger
91,Killmonger
92,securityguard
93,linda
94,later
95,klaue
96,limbani
97,klaue
98,Killmonger
99,klaue
100,klaue
101,klaue
102,klaue
103,Killmonger
104,klaue
105,Killmonger
106,klaue
107,Killmonger
108,later
109,wakandan
110,crowd
111,Zuri
112,Zuri
113,Zuri
114,crowd
115,Zuri
116,merchant
117,tribeelder
118,bordertribeelder
119,rivertribeelder
120,Zuri
121,backinthepool
122,Shuri
123,ramonda
124,backinthepool
125,Zuri
126,M'Baku
127,M'Baku
128,M'Baku
129,Black Panther
130,M'Baku
131,Zuri
132,M'Baku
133,M'Baku
134,ramonda
135,Black Panther
136,Black Panther
137,M'Baku
138,Black Panther
139,Black Panther
140,Black Panther
141,Zuri
142,Black Panther
143,Zuri
144,Black Panther
145,Zuri
146,Zuri
147,Black Panther
148,T'Chaka
149,Black Panther
150,T'Chaka
151,T'Chaka
152,Black Panther
153,T'Chaka
154,Black Panther
155,T'Chaka
156,Black Panther
157,T'Chaka
158,Zuri
159,Black Panther
160,Black Panther
161,Nakia
162,Black Panther
163,Nakia
164,Black Panther
165,Nakia
166,Black Panther
167,Nakia
168,Nakia
169,Black Panther
170,Nakia
171,Black Panther
172,W'Kabi
173,W'Kabi
174,W'Kabi
175,Black Panther
176,Black Panther
177,W'Kabi
178,W'Kabi
179,Black Panther
180,Okoye
181,Black Panther
182,merchant
183,tribeelder
184,W'Kabi
185,Okoye
186,W'Kabi
187,Black Panther
188,W'Kabi
189,wakandan
190,Black Panther
191,Black Panther
192,Shuri
193,Shuri
194,Shuri
195,Shuri
196,Black Panther
197,Shuri
198,Shuri
199,Black Panther
200,Shuri
201,Shuri
202,Shuri
203,Shuri
204,Shuri
205,Black Panther
206,Black Panther
207,Black Panther
208,Black Panther
209,Black Panther
210,Black Panther
211,Shuri
212,Shuri
213,Black Panther
214,Black Panther
215,Okoye
216,elderlywoman
217,elderlywoman
218,Black Panther
219,Black Panther
220,Nakia
221,Black Panther
222,Nakia
223,Okoye
224,Okoye
225,Okoye
226,Nakia
227,Nakia
228,Okoye
229,Black Panther
230,Black Panther
231,Thaddeus Ross
232,Black Panther
233,Thaddeus Ross
234,Black Panther
235,Thaddeus Ross
236,Thaddeus Ross
237,Black Panther
238,Thaddeus Ross
239,Thaddeus Ross
240,Thaddeus Ross
241,Black Panther
242,Nakia
243,Black Panther
244,Okoye
245,Black Panther
246,Nakia
247,Nakia
248,Okoye
249,Okoye
250,Nakia
251,Okoye
252,Thaddeus Ross
253,klaue
254,klaue
255,klaue
256,Thaddeus Ross
257,klaue
258,klaue
259,Nakia
260,klaue
261,Thaddeus Ross
262,Nakia
263,Black Panther
264,Thaddeus Ross
265,klaue
266,Nakia
267,Nakia
268,Okoye
269,Okoye
270,Okoye
271,southafricantough
272,southafricantough
273,Okoye
274,klaue
275,Okoye
276,Black Panther
277,klaue
278,klaue
279,Nakia
280,Okoye
281,Black Panther
282,griot
283,Shuri
284,Black Panther
285,Shuri
286,klaue
287,Nakia
288,klaue
289,Okoye
290,Shuri
291,Shuri
292,Black Panther
293,Shuri
294,Shuri
295,Black Panther
296,Okoye
297,klaue
298,Nakia
299,Okoye
300,Nakia
301,Nakia
302,klaue
303,Shuri
304,Black Panther
305,Nakia
306,klaue
307,Okoye
308,Nakia
309,Thaddeus Ross
310,Black Panther
311,Shuri
312,Black Panther
313,Black Panther
314,Black Panther
315,klaue
316,klaue
317,Black Panther
318,Okoye
319,Nakia
320,Thaddeus Ross
321,klaue
322,Thaddeus Ross
323,Okoye
324,Black Panther
325,Black Panther
326,Thaddeus Ross
327,Okoye
328,Thaddeus Ross
329,Black Panther
330,Thaddeus Ross
331,Black Panther
332,Thaddeus Ross
333,Black Panther
334,Okoye
335,Thaddeus Ross
336,klaue
337,Thaddeus Ross
338,klaue
339,Thaddeus Ross
340,klaue
341,klaue
342,Thaddeus Ross
343,klaue
344,Thaddeus Ross
345,klaue
346,Thaddeus Ross
347,klaue
348,klaue
349,klaue
350,klaue
351,Black Panther
352,Nakia
353,Thaddeus Ross
354,Nakia
355,klaue
356,Okoye
357,Okoye
358,Nakia
359,Nakia
360,Black Panther
361,Black Panther
362,Black Panther
363,Okoye
364,Nakia
