0,Captain America
1,cutto
2,The Other
3,Loki
4,The Other
5,The Other
6,Nick Fury
7,Coulson
8,Coulson
9,Nick Fury
10,Coulson
11,Maria Hill
12,Nick Fury
13,Coulson
14,Nick Fury
15,Coulson
16,Nick Fury
17,Maria Hill
18,Nick Fury
19,Maria Hill
20,Nick Fury
21,Maria Hill
22,Nick Fury
23,Maria Hill
24,Nick Fury
25,Selvig
26,Nick Fury
27,Selvig
28,Nick Fury
29,Selvig
30,Nick Fury
31,Selvig
32,Nick Fury
33,Selvig
34,Nick Fury
35,Selvig
36,Nick Fury
37,Nick Fury
38,Hawkeye
39,Nick Fury
40,nasascientist
41,Hawkeye
42,Nick Fury
43,Hawkeye
44,Nick Fury
45,Loki
46,Loki
47,Nick Fury
48,Loki
49,Selvig
50,Nick Fury
51,Loki
52,Nick Fury
53,Loki
54,Nick Fury
55,Loki
56,Loki
57,Nick Fury
58,Hawkeye
59,Nick Fury
60,Selvig
61,Loki
62,Hawkeye
63,Maria Hill
64,Hawkeye
65,Nick Fury
66,Nick Fury
67,Nick Fury
68,Coulson
69,Coulson
70,Coulson
71,Nick Fury
72,Maria Hill
73,Nick Fury
74,Maria Hill
75,Nick Fury
76,Coulson
77,generalluchkov
78,Black Widow
79,luchkov
80,Black Widow
81,luchkov
82,Black Widow
83,luchkov
84,weaselythug
85,luchkov
86,Coulson
87,Coulson
88,Black Widow
89,Coulson
90,Black Widow
91,luchkov
92,Black Widow
93,Coulson
94,Black Widow
95,Black Widow
96,Coulson
97,Black Widow
98,Coulson
99,Black Widow
100,Coulson
101,Black Widow
102,attendingwoman
103,littlegirl
104,Hulk
105,littlegirl
106,Hulk
107,littlegirl
108,Hulk
109,Black Widow
110,Hulk
111,Black Widow
112,Hulk
113,Black Widow
114,Hulk
115,Black Widow
116,Hulk
117,Black Widow
118,Hulk
119,Black Widow
120,Hulk
121,Black Widow
122,Hulk
123,Black Widow
124,Hulk
125,Black Widow
126,Hulk
127,Black Widow
128,Hulk
129,Black Widow
130,Hulk
131,Black Widow
132,Hulk
133,Black Widow
134,Hulk
135,Black Widow
136,Hulk
137,Black Widow
138,Hulk
139,Black Widow
140,Hulk
141,Hulk
142,Black Widow
143,Hulk
144,councilmember
145,Nick Fury
146,councilmemeber
147,Nick Fury
148,councilmember
149,Nick Fury
150,councilmember
151,Nick Fury
152,councilmember
153,Nick Fury
154,councilmember
155,Nick Fury
156,councilmember
157,councilmember
158,Nick Fury
159,Captain America
160,Peggy Carter
161,shieldscientist
162,sheildscientist
163,Nick Fury
164,Captain America
165,Nick Fury
166,Captain America
167,Nick Fury
168,Captain America
169,Nick Fury
170,Captain America
171,Nick Fury
172,Captain America
173,Nick Fury
174,Captain America
175,Nick Fury
176,Captain America
177,Nick Fury
178,Nick Fury
179,Captain America
180,question
181,note
182,tightonironman
183,The Other
184,The Other
